160;Can I transfer to an English-taught program?;If your score meets the requirements, you can transfer to programs taught in English. You need to pass Işık University's English exam or other exams specified in the English preparatory directive to continue your education without attending the preparatory class.;0;2025-05-18 00:56:33.023;2025-05-18 00:56:33.023;ca453343-5c8e-4840-b670-8c117146be81
161;Can I transfer from abroad?;Yes, you can transfer in the Fall semester of the 2021–2022 academic year.;0;2025-05-18 00:56:33.023;2025-05-18 00:56:33.023;ca453343-5c8e-4840-b670-8c117146be81
162;Can I transfer while in the preparatory class?;Yes, you can transfer via central placement (Article 1). However, transferring based on GPA is not possible during the preparatory class.;0;2025-05-18 00:56:33.023;2025-05-18 00:56:33.023;ca453343-5c8e-4840-b670-8c117146be81
163;Do failed courses prevent me from transferring?;No. Having failed courses does not prevent you from transferring.;0;2025-05-18 00:56:33.023;2025-05-18 00:56:33.023;ca453343-5c8e-4840-b670-8c117146be81
164;Will my scholarship be canceled if I transfer?;Scholarships are not valid in transfers. You may receive a scholarship corresponding to your score range in the new program. Remember that your scholarship will be canceled at the end of the maximum duration.;0;2025-05-18 00:56:33.023;2025-05-18 00:56:33.023;ca453343-5c8e-4840-b670-8c117146be81
165;How are course exemptions determined?;Courses you have taken and passed in your current program are compared with the courses in the program you wish to transfer to in terms of content and credits. Suitable courses are exempted based on the decision of the Academic Unit.;0;2025-05-18 00:56:33.023;2025-05-18 00:56:33.023;ca453343-5c8e-4840-b670-8c117146be81
166;I receive a scholarship from KYK. Will it be canceled if I transfer?;No. After completing your transfer registration, if you submit the necessary documents to KYK, your scholarship will continue. All registrations are also reported to the relevant state authorities via YÖKSİS.;0;2025-05-18 00:56:33.023;2025-05-18 00:56:33.023;ca453343-5c8e-4840-b670-8c117146be81
167;Can I transfer from a bachelor's program to an associate degree program or vice versa?;Yes. You can transfer between associate and bachelor's degree programs via central placement (Article 1), provided you have not transferred before.;0;2025-05-18 00:56:33.023;2025-05-18 00:56:33.023;ca453343-5c8e-4840-b670-8c117146be81
168;Can I return to my previous program after transferring?;If you transferred via Article 1, you can return to your previous program once.;0;2025-05-18 00:56:33.023;2025-05-18 00:56:33.023;ca453343-5c8e-4840-b670-8c117146be81
169;When and how can I apply for dormitory accommodation?;Announcements regarding applications are made by the Dormitory Directorate via email and on the Işık University website. Applications are accepted online at http://yurtkayit.isikun.edu.tr/.;0;2025-05-18 00:56:44.983;2025-05-18 00:56:44.983;ca453343-5c8e-4840-b670-8c117146be81
170;Who can apply for the dormitories?;Only students registered at Işık University can apply for the dormitories.;0;2025-05-18 00:56:44.983;2025-05-18 00:56:44.983;ca453343-5c8e-4840-b670-8c117146be81
171;Can I choose a roommate during the application?;Yes, if you specify the student number of the friend you wish to stay with during your application, and if both of you make the same request and have matching preferences, your request will be considered based on availability and placement priorities.;0;2025-05-18 00:56:44.983;2025-05-18 00:56:44.983;ca453343-5c8e-4840-b670-8c117146be81
172;How can I learn the result of my dormitory application?;Application results are entered into the application system and also sent to student email addresses.;0;2025-05-18 00:56:44.983;2025-05-18 00:56:44.983;ca453343-5c8e-4840-b670-8c117146be81
173;When and how can I complete my dormitory placement? When can I leave the dormitories?;Placement dates are announced by the Dormitory Directorate via email and on the application page. Students must submit the required documents and payment receipts by the specified dates. The final departure date from the dormitories is announced at the end of each term.;0;2025-05-18 00:56:44.983;2025-05-18 00:56:44.983;ca453343-5c8e-4840-b670-8c117146be81
174;How can I change my assigned room?;You can request a room change once per term within the first month following the start of the term by contacting the Dormitory Directorate. Requests will be considered based on availability.;0;2025-05-18 00:56:44.983;2025-05-18 00:56:44.983;ca453343-5c8e-4840-b670-8c117146be81
175;How can I complete the dormitory check-out process?;After vacating your room, you must visit the Dormitory Office to sign the necessary check-out documents and return your room key.;0;2025-05-18 00:56:44.983;2025-05-18 00:56:44.983;ca453343-5c8e-4840-b670-8c117146be81
176;What happens if I leave the dormitory without completing the check-out process?;After necessary warnings, personal belongings left in the room will be considered waste, and the key fee will be charged to the relevant account.;0;2025-05-18 00:56:44.983;2025-05-18 00:56:44.983;ca453343-5c8e-4840-b670-8c117146be81
177;What should I do if I lose my room key?;You should immediately inform the relevant dormitory office. A fee determined by the management will be charged.;0;2025-05-18 00:56:44.983;2025-05-18 00:56:44.983;ca453343-5c8e-4840-b670-8c117146be81
178;How can I pay the dormitory fees?;You can pay the dormitory fees by transferring the amount to the specified bank account by the given deadline or online via credit card. Students wishing to pay in installments can do so using credit cards from partner banks.;0;2025-05-18 00:56:44.983;2025-05-18 00:56:44.983;ca453343-5c8e-4840-b670-8c117146be81
179;What services are included in the dormitory fees?;Dormitory fees include shared kitchen usage, heating, internet, hot/cold water, cleaning, and technical services.;0;2025-05-18 00:56:44.983;2025-05-18 00:56:44.983;ca453343-5c8e-4840-b670-8c117146be81
180;What are the consequences of not paying the dormitory fees on time?;Students who do not pay the dormitory fees by the specified deadline will lose their right to stay in the dormitories. Their place will be offered to students on the waiting list.;0;2025-05-18 00:56:44.983;2025-05-18 00:56:44.983;ca453343-5c8e-4840-b670-8c117146be81
181;NULL;NULL;1;2025-05-21 11:07:53.397;NULL;ca453343-5c8e-4840-b670-8c117146be81
182;Where is the DK building?;If you are a pedestrian, follow the road on the left after the security at the school entrance and walk until you see the stairs, when you go up the stairs, the building in front of you is the DK building and the library is on the 5th floor. If you want to come by car, if you follow the road straight from the security pass, you will see the parking area on the left. The DK building is here and the library is on the 5th floor.;0;2025-05-27 14:20:26.570;NULL;ca453343-5c8e-4840-b670-8c117146be81
183;Where is the DMF building?;The first building you see when you enter the security entrance is the DMF building.;0;2025-05-27 14:21:17.323;NULL;ca453343-5c8e-4840-b670-8c117146be81
184;Where is the LMF building?;Proceed through the dmf building and the next building after passing through the doors is the lmf building. The DMF, LMF and AMF buildings are interconnected.;0;2025-05-27 14:23:48.370;NULL;ca453343-5c8e-4840-b670-8c117146be81
185;Where is the AMF building?;Proceed through the LMF building and the next building after passing through the doors is the AMF building. The DMF, LMF and AMF buildings are interconnected.;0;2025-05-27 14:26:02.903;NULL;ca453343-5c8e-4840-b670-8c117146be81
186;Where are the lecturers' offices?;At he AMF building.;0;2025-05-27 14:26:59.853;NULL;ca453343-5c8e-4840-b670-8c117146be81
187;This is my third year but I am seen as a freshman in the system why?;Your semester year may not match what your student classification looks like in the system. This may be due to the fact that the credits completed during the semester are not enough. After you are sure that your credits are sufficient, you can ask your advisor if there is a system problem.;0;2025-05-28 11:23:43.643;NULL;ca453343-5c8e-4840-b670-8c117146be81
188;This is my second year but i have seen freshman, i have to be sophomore what is the problem?;Your semester year may not match what your student classification looks like in the system. This may be due to the fact that the credits completed during the semester are not enough. After you are sure that your credits are sufficient, you can ask your advisor if there is a system problem.;0;2025-05-28 11:24:59.207;NULL;ca453343-5c8e-4840-b670-8c117146be81
189;"	This is my last year but i have seen junior, i have to be senior what is the problem?";Your semester year may not match what your student classification looks like in the system. This may be due to the fact that the credits completed during the semester are not enough. After you are sure that your credits are sufficient, you can ask your advisor if there is a system problem.;0;2025-05-28 11:25:42.857;NULL;ca453343-5c8e-4840-b670-8c117146be81
190;Can I do my two mandatory internships at the same time and in the same workplace?;According to the internship application principles of the departments, the first internship must be done in the 2nd year and the second in the 3rd year. However, there are students who leave both internships to the final year. In this case, if the two internships can be done consecutively in the 3rd and/or 4th year, the approval of the instructor responsible for the internship can be taken. If the location and departments where the internship is done are suitable in accordance with the content of the internship (e.g. construction site and office internship), it can be decided to do the internship in the same workplace with the approval of the instructor responsible for the internship.;0;2025-05-30 01:00:28.903;NULL;ca453343-5c8e-4840-b670-8c117146be81
191;Should I prepare separate documents for both internships?;If both internships will be done consecutively in the same workplace without a break in the dates, the approval process can be initiated by preparing a single document and writing the internship dates and internship duration (40 working days). (It does not matter if the departments are different) If both internships will be done at different or the same workplace at different dates, separate application documents should be prepared for both internships and the approval process should be started.;0;2025-05-30 01:00:28.903;NULL;ca453343-5c8e-4840-b670-8c117146be81
192;Can I do an internship in summer school?;During the periods when courses are taken, students must not take courses for at least 3 days a week. It is not possible to do an internship and take courses on the same day.;0;2025-05-30 01:00:28.903;NULL;ca453343-5c8e-4840-b670-8c117146be81
193;Our internship place requests a letter stating that the SSI process will be done during the application. Where can I get it?;The Internship Coordination Office can provide a letter regarding the SSI obligation.;0;2025-05-30 01:00:28.903;NULL;ca453343-5c8e-4840-b670-8c117146be81
194;Can I do an internship during the academic term?;According to the internship directive, it is essential to do an internship during the holiday periods. However, an internship can be done during the academic term provided that the senior year and 3 full working days of the week are free.;0;2025-05-30 01:00:28.903;NULL;ca453343-5c8e-4840-b670-8c117146be81
195;By when should I deliver the internship notebook to whom at the latest?;According to article 14 (3) of the internship directive, the internship evaluation form, internship report/notebook must be delivered to the instructor responsible for the internship by hand no later than 2 months after the internship ends.;0;2025-05-30 01:00:28.903;NULL;ca453343-5c8e-4840-b670-8c117146be81
196;What documents should I prepare during the internship application phase?;-Declaration and commitment document (Beyan ve taahütname belgesi) -A photocopy of the license(Klimlik fotokopisi) -Internship form(staj formu) -Employer information form(işveren bilgi formu);0;2025-05-30 01:00:28.903;NULL;ca453343-5c8e-4840-b670-8c117146be81
197;When should the internship documents be approved at the latest?;All required documents must be approved AT LEAST 15 DAYS BEFORE THE INTERNSHIP START;0;2025-05-30 01:00:28.903;NULL;ca453343-5c8e-4840-b670-8c117146be81
198;Who should I send my documents to for checking before internship approval?;You must send your documents to the Department Internship Manager via e-mail for your documents to be checked. Your documents, whose suitability is approved, are then forwarded to the Department Secretary. Therefore, you must complete your documents as early as possible.;0;2025-05-30 01:00:28.903;NULL;ca453343-5c8e-4840-b670-8c117146be81
199;Who is the Department Internship Manager?;Department Internship Manager: Dr. Elif Deniz YELMENOĞLU (deniz.yelmenoglu@isikun.edu.tr);0;2025-05-30 01:00:28.903;NULL;ca453343-5c8e-4840-b670-8c117146be81
200;Which professor can I meet for internship?;For questions about the internship, you can contact the internship coordinators (internship@isikun.edu.tr, staj@isikun.edu.tr) and for the delivery of internship documents, you can contact Dr. Elif Deniz Yelmenoğlu. MISY Department Internship Manager: Dr. Elif Deniz YELMENOĞLU (deniz.yelmenoglu@isikun.edu.tr);0;2025-05-30 01:07:22.757;NULL;ca453343-5c8e-4840-b670-8c117146be81
201;What should I do before starting my internship?;After determining the internship institution, 4 copies of the Internship Application Form must be filled in. After approval by the institution, 2 passport-size photos and a photocopy of the national ID must be submitted to the department internship coordinator at least 20 days before the internship begins.;0;2025-05-30 01:34:53.623;NULL;ca453343-5c8e-4840-b670-8c117146be81
202;What are the obligations during the internship period?;During the 20 working days of the internship, it is mandatory to comply with working hours. If the intern is found to be absent twice during random checks, the internship may be canceled.;0;2025-05-30 01:34:53.623;NULL;ca453343-5c8e-4840-b670-8c117146be81
203;Should I write my internship report during the internship?;Yes. The report template (in English or Turkish) should be downloaded before the internship. During the internship, the tasks performed each day must be recorded in detail.;0;2025-05-30 01:34:53.623;NULL;ca453343-5c8e-4840-b670-8c117146be81
204;When and how should I submit my internship report after the internship?;The completed internship report must be submitted to the department internship coordinator no later than the end of the course add/drop week of the following semester.;0;2025-05-30 01:34:53.623;NULL;ca453343-5c8e-4840-b670-8c117146be81
205;What should I do with the Internship Evaluation Form?;The first two parts of the Internship Evaluation Form should be filled out by the student and given to the institution official. The remaining part is completed by the official and returned in a sealed envelope, which should be included with the report without being opened.;0;2025-05-30 01:34:53.623;NULL;ca453343-5c8e-4840-b670-8c117146be81
206;When will my internship be evaluated?;The evaluation will be completed within one month after submitting the report. The result can be acceptance, request for revision, or rejection. Revised documents must be resubmitted by the course withdrawal deadline.;0;2025-05-30 01:34:53.623;NULL;ca453343-5c8e-4840-b670-8c117146be81
207;What are the rules for preparing the internship report?;The report must show whether the internship was productive. It should be detailed and daily records must be signed and stamped by the supervisor. The report must be in English or Turkish only, include justification for missed days, and contain only practical tasks (no theoretical explanations). It must be submitted as spiral-bound.;0;2025-05-30 01:34:53.623;NULL;ca453343-5c8e-4840-b670-8c117146be81
208;To whom and how should I submit the final internship report?;The internship report must be delivered in person to Dr. Elif Deniz Yelmenoğlu under the specified conditions. Reports submitted otherwise will not be accepted.;0;2025-05-30 01:34:53.623;NULL;ca453343-5c8e-4840-b670-8c117146be81
209;How can I arrange a submission or review appointment for the internship report?;You can book an appointment for submission or review by emailing deniz.yelmenoglu@isikun.edu.tr.;0;2025-05-30 01:34:53.623;NULL;ca453343-5c8e-4840-b670-8c117146be81
